 36111) ev: 120211_070650; st:  39;2012  42  7  6 50.8  -0.96 126.94  19.7   0.33E+18  1.6   0.10E+18 -1.480 0.844 0.637 1.930 -1.350 2.010  14 52 -149 263 66  -43
 36124) ev: 120213_105514; st:  39;2012  44 10 55 14.1  9.01  -84.14  22.5   0.82E+18  2.1   0.10E+19 0.645 -0.554 -0.091 0.403 -0.237 0.300 293 28  85 119 62  93
 36128) ev: 120214_032751; st:  39;2012  45  3 27 51.8 36.19 141.68  26.6   0.24E+18  1.4   0.10E+18 1.420 -0.318 -1.100 0.709 1.690 -0.746 219 20 104  24 71  85
 36131) ev: 120214_062203; st:  39;2012  45  6 22  3.9 36.17 141.73  26.4   0.74E+18  2.0   0.10E+18 4.560 -0.807 -3.750 2.480 5.220 -1.820 206 19  90  25 71  90
 36133) ev: 120214_082001; st:  39;2012  45  8 20  1.5 -10.44 161.13  57.3   0.50E+19  3.9   0.10E+19 2.450 -2.160 -0.290 -2.790 -0.579 3.390 163 45 151 274 70  49
 36140) ev: 120215_033122; st:  39;2012  46  3 31 22.3 43.40 -127.68  17.9   0.86E+18  2.2   0.10E+19 -0.067 -0.592 0.659 -0.101 -0.072 -0.582 114 82 -175  23 85   -8
 36145) ev: 120216_022029; st:  39;2012  47  2 20 29.4 -17.47  65.83  18.2   0.53E+18  1.8   0.10E+18 -0.503 -4.360 4.870 -0.835 0.204 2.470 150 83 -173  59 83   -8
 36152) ev: 120217_143547; st:  39;2012  48 14 35 47.1 -41.64  84.88  13.3   0.16E+18  1.2   0.10E+18 -0.161 1.620 -1.460 0.443 -0.086 -0.023  45 78 173 136 83  12
 36153) ev: 120217_154425; st:  39;2012  48 15 44 25.8 32.32  82.92  20.9   0.13E+18  1.2   0.10E+18 -0.006 -1.060 1.060 -0.038 -0.527 -0.658 118 70 172 210 83  20
 36168) ev: 120220_022820; st:  39;2012  51  2 28 20.1  1.84  99.43 188.4   0.85E+17  1.0   0.10E+17 -4.390 2.140 2.260 -2.880 -6.520 2.760 242 19  -57  27 74 -101
 36170) ev: 120220_141807; st:  39;2012  51 14 18  7.3 35.76  79.65  28.8   0.62E+17  0.9   0.10E+17 -0.702 -4.870 5.570 1.530 -0.557 2.840 238 77  -11 331 79 -167
 36183) ev: 120222_104527; st:  39;2012  53 10 45 27.0  -5.06 133.60  37.5   0.22E+18  1.4   0.10E+18 0.133 0.723 -0.856 0.386 1.690 1.190 107 39   3  14 88 129
 36184) ev: 120222_120247; st:  39;2012  53 12  2 47.6  5.00  94.25  35.1   0.83E+17  1.0   0.10E+17 5.140 0.487 -5.630 1.740 -5.970 1.280 354 21  98 165 69  87
 36205) ev: 120226_023501; st:  39;2012  57  2 35  1.6 22.69 120.70  25.0   0.10E+19  2.3   0.10E+19 0.347 0.062 -0.408 -0.066 -0.899 0.231 309 18  38 182 79 104
 36208) ev: 120226_052129; st:  39;2012  57  5 21 29.3 -24.81 -177.10  15.6   0.13E+19  2.5   0.10E+19 -0.140 -0.881 1.020 -0.135 0.363 0.838  66 73   -2 156 88 -163
 36209) ev: 120226_061724; st:  39;2012  57  6 17 24.3 51.69  96.00  20.5   0.12E+20  5.2   0.10E+20 0.836 -0.701 -0.135 0.129 -0.257 0.972 285 43  58 146 55 117
 36221) ev: 120227_011150; st:  39;2012  58  1 11 50.9 23.79 123.35  29.4   0.14E+18  1.2   0.10E+18 0.970 -0.851 -0.119 0.608 0.741 -0.358 264 27 122  49 68  75
 36231) ev: 120227_184854; st:  39;2012  58 18 48 54.2 31.35  56.73  12.0   0.88E+17  1.0   0.10E+18 0.686 -0.795 0.110 -0.171 0.276 0.364  89 40  59 307 57 113
 36232) ev: 120227_193149; st:  39;2012  58 19 31 49.7 25.40 127.14  27.7   0.15E+18  1.2   0.10E+18 -1.380 1.120 0.266 -0.657 0.040 0.503 235 34 -108  76 58  -78
 36237) ev: 120228_150737; st:  39;2012  59 15  7 37.5 28.23 139.31 504.1   0.26E+18  1.4   0.10E+18 -0.211 0.565 -0.354 0.017 -2.590 -0.306  83  8 176 177 89  82
 36243) ev: 120229_090006; st:  39;2012  60  9  0  6.2 37.30 141.77  39.8   0.16E+18  1.2   0.10E+18 1.290 -0.091 -1.200 0.067 0.934 -0.351 203 28 102   9 63  84
 36245) ev: 120229_143247; st:  39;2012  60 14 32 47.7 35.47 141.12  22.7   0.35E+18  1.6   0.10E+18 -1.950 0.564 1.390 2.770 0.615 1.150  14 26 -139 246 74  -70
